Id,ActivityDate,Day,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalSleepRecords,TotalMinutesAsleep,Calories
8053475328,2016-04-23,7,22359,17.1900005340576,12.539999961853,0.629999995231628,4.01999998092651,125,14,223,741,1,331,3554
8053475328,2016-04-24,1,22988,17.9500007629395,13.1300001144409,1.54999995231628,3.25999999046326,129,33,182,1096,NA,NA,3577
8053475328,2016-04-20,4,15108,12.1899995803833,9.57999992370605,0.230000004172325,2.38000011444092,89,5,158,695,1,486,3043
8053475328,2016-04-15,6,20669,16.2399997711182,13.2600002288818,0.389999985694885,2.58999991416931,132,8,158,1142,NA,NA,3410
8053475328,2016-05-04,4,14581,11.1499996185303,8.81999969482422,0.400000005960464,1.9099999666214,89,8,123,1220,NA,NA,2918
8053475328,2016-05-08,1,22026,17.6499996185303,13.3999996185303,0.589999973773956,3.66000008583069,125,14,228,1073,NA,NA,3589
8053475328,2016-04-27,4,12422,9.81999969482422,6.46000003814697,0.430000007152557,2.9300000667572,60,10,183,1187,NA,NA,2852
8053475328,2016-04-21,5,16057,12.5100002288818,9.67000007629395,0.25,2.57999992370605,100,6,170,1164,NA,NA,3103
8053475328,2016-04-29,6,12315,9.64999961853027,6.17000007629395,0.310000002384186,3.17000007629395,58,8,159,1215,NA,NA,2794
8053475328,2016-04-12,3,18060,14.1199998855591,11.6400003433228,0.389999985694885,2.09999990463257,116,8,123,1193,NA,NA,3186
8053475328,2016-05-09,2,12465,9.38000011444092,6.11999988555908,0.569999992847443,2.69000005722046,66,12,148,1214,NA,NA,2765
8053475328,2016-05-12,5,4998,3.91000008583069,2.95000004768372,0.200000002980232,0.759999990463257,28,4,39,839,NA,NA,1505
8053475328,2016-04-30,7,7135,5.59000015258789,2.99000000953674,0.0599999986588955,2.53999996185303,27,1,131,1281,NA,NA,2408
8053475328,2016-05-10,3,14810,11.3599996566772,9.09000015258789,0.419999986886978,1.85000002384186,96,10,115,1219,NA,NA,2926
1644430081,2016-04-15,6,5263,3.82999992370605,0.219999998807907,0.150000005960464,3.45000004768372,3,4,170,1263,NA,NA,2750
1644430081,2016-04-18,2,7132,5.19000005722046,1.07000005245209,1.66999995708466,2.45000004768372,15,33,121,1271,NA,NA,2806
1644430081,2016-05-07,7,13372,9.72000026702881,3.25999999046326,0.790000021457672,5.67000007629395,41,17,243,1139,NA,NA,3404
1644430081,2016-05-10,3,9167,6.65999984741211,0.879999995231628,0.810000002384186,4.96999979019165,12,19,155,1254,NA,NA,2799
1644430081,2016-05-09,2,6643,4.82999992370605,2.39000010490417,0.349999994039536,2.08999991416931,32,6,303,1099,NA,NA,3008
1644430081,2016-05-05,5,4363,3.19000005722046,0.519999980926514,0.540000021457672,2.13000011444092,6,12,81,1341,NA,NA,2463
1644430081,2016-04-26,3,9919,7.21000003814697,0.800000011920929,1.72000002861023,4.69000005722046,11,41,223,1165,NA,NA,3123
1644430081,2016-04-16,7,15300,11.1199998855591,4.09999990463257,1.87999999523163,5.09000015258789,51,42,212,1135,NA,NA,3493
1644430081,2016-05-06,6,9787,7.11999988555908,0.819999992847443,0.270000010728836,6.01000022888184,11,6,369,1054,NA,NA,3328
1644430081,2016-04-13,4,8001,5.82000017166138,2.27999997138977,0.899999976158142,2.64000010490417,30,16,135,1259,NA,NA,2902
1644430081,2016-05-03,3,12850,9.34000015258789,0.720000028610229,4.09000015258789,4.53999996185303,10,94,221,1115,NA,NA,3324
1644430081,2016-05-01,1,6132,4.46000003814697,0.239999994635582,0.990000009536743,3.23000001907349,3,24,146,908,NA,NA,2696
1644430081,2016-04-17,1,8757,6.36999988555908,2.25,0.569999992847443,3.54999995231628,29,13,186,1212,NA,NA,3011
4558609924,2016-04-28,5,9451,6.25,0.0199999995529652,0.270000010728836,5.94999980926514,1,11,367,985,NA,NA,2185
4558609924,2016-04-26,3,9148,6.05000019073486,0.430000007152557,2.02999997138977,3.58999991416931,12,41,283,1062,1,103,2223
4558609924,2016-05-08,1,6543,4.32999992370605,1.79999995231628,0.5,2.01999998092651,66,35,238,1019,1,123,2666
4558609924,2016-04-18,2,8940,5.90999984741211,0.980000019073486,0.930000007152557,4,14,15,331,1080,NA,NA,2116
4558609924,2016-04-19,3,5401,3.5699999332428,0.0500000007450581,0.360000014305115,3.16000008583069,1,9,248,1182,NA,NA,1876
4558609924,2016-05-09,2,11451,7.57000017166138,0.430000007152557,1.62000000476837,5.51999998092651,6,30,339,1065,NA,NA,2223
4558609924,2016-04-17,1,9634,6.40000009536743,0.550000011920929,1.13999998569489,4.71000003814697,7,19,304,1110,NA,NA,2117
4558609924,2016-04-13,4,4978,3.28999996185303,1.24000000953674,0.439999997615814,1.61000001430511,19,7,127,1287,NA,NA,1722
4558609924,2016-05-03,3,5267,3.48000001907349,0.600000023841858,0.280000001192093,2.59999990463257,21,10,237,1172,NA,NA,1953
4558609924,2016-04-16,7,7289,4.82000017166138,0.550000011920929,0.75,3.5,8,12,308,1112,NA,NA,1997
4558609924,2016-05-10,3,6435,4.25,0.740000009536743,1.12000000476837,2.39000010490417,11,18,220,1191,NA,NA,1889
4558609924,2016-04-30,7,10319,6.82000017166138,0.469999998807907,1.88999998569489,4.46000003814697,7,29,293,1111,NA,NA,2105
4558609924,2016-05-07,7,8237,5.44000005722046,1.61000001430511,1,2.82999992370605,23,16,233,1116,NA,NA,1973
4558609924,2016-04-27,4,9557,6.32000017166138,1.96000003814697,0.889999985694885,3.46000003814697,27,14,312,1087,NA,NA,2098
4558609924,2016-04-21,5,13743,9.07999992370605,0.419999986886978,0.970000028610229,7.69999980926514,6,21,432,844,1,126,2486
4558609924,2016-04-29,6,7833,5.17999982833862,1.01999998092651,1.85000002384186,2.30999994277954,15,29,197,1096,1,171,1918
4558609924,2016-05-11,4,9108,6.01999998092651,0.259999990463257,1.82000005245209,3.94000005722046,4,31,324,1081,NA,NA,2131
4319703577,2016-05-03,3,9648,6.46999979019165,0.579999983310699,1.07000005245209,4.82999992370605,8,26,287,669,1,474,2235
4319703577,2016-05-07,7,7937,5.32999992370605,0.189999997615814,1.04999995231628,4.07999992370605,3,28,279,586,1,507,2158
4319703577,2016-04-14,5,10210,6.88000011444092,0.109999999403954,0.330000013113022,6.44000005722046,1,9,339,589,1,535,2302
4319703577,2016-04-26,3,9899,6.6399998664856,0.569999992847443,0.920000016689301,5.15000009536743,8,21,288,649,1,505,2236
4319703577,2016-04-29,6,7990,5.3600001335144,0.449999988079071,0.790000021457672,4.11999988555908,6,18,289,624,1,523,2175
4319703577,2016-04-27,4,10780,7.23000001907349,0.409999996423721,1.91999995708466,4.90999984741211,6,47,300,680,1,286,2324
4319703577,2016-05-06,6,9524,6.42000007629395,0.409999996423721,0.469999998807907,5.46000003814697,6,11,314,692,1,450,2266
4319703577,2016-05-05,5,13658,9.48999977111816,2.63000011444092,1.4099999666214,5.44999980926514,27,34,328,957,NA,NA,2530
4319703577,2016-04-30,7,8221,5.51999998092651,0.400000005960464,1.61000001430511,3.50999999046326,6,38,196,695,1,490,2092
2320127002,2016-05-03,3,7443,5.01999998092651,1.49000000953674,0.370000004768372,3.16000008583069,20,10,206,1204,NA,NA,1878
2320127002,2016-04-25,2,3588,2.42000007629395,0.230000004172325,0.200000002980232,1.99000000953674,3,5,152,1280,NA,NA,1654
2320127002,2016-04-12,3,10725,7.48999977111816,1.16999995708466,0.310000002384186,6.01000022888184,13,9,306,1112,NA,NA,2124
1503960366,2016-04-19,3,15506,9.88000011444092,3.52999997138977,1.32000005245209,5.03000020980835,50,31,264,775,1,304,2035
1503960366,2016-04-14,5,10460,6.73999977111816,2.44000005722046,0.400000005960464,3.91000008583069,30,11,181,1218,NA,NA,1776
1503960366,2016-05-03,3,15103,9.65999984741211,3.73000001907349,1.04999995231628,4.88000011444092,50,24,254,816,1,273,1990
1503960366,2016-05-10,3,12207,7.76999998092651,3.34999990463257,1.1599999666214,3.25999999046326,46,31,214,746,1,383,1859
1503960366,2016-05-08,1,10060,6.57999992370605,3.52999997138977,0.319999992847443,2.73000001907349,44,8,203,574,1,594,1740
1503960366,2016-05-05,5,14070,8.89999961853027,2.92000007629395,1.08000004291534,4.88000011444092,45,24,250,857,1,247,1959
1503960366,2016-04-17,1,9705,6.48000001907349,3.19000005722046,0.779999971389771,2.50999999046326,38,20,164,539,1,700,1728
1503960366,2016-05-01,1,10602,6.80999994277954,2.28999996185303,1.60000002384186,2.92000007629395,33,35,246,730,1,369,1820
1503960366,2016-04-20,4,10544,6.67999982833862,1.96000003814697,0.479999989271164,4.23999977111816,28,12,205,818,1,360,1786
1503960366,2016-04-28,5,13154,8.52999973297119,3.53999996185303,1.1599999666214,3.78999996185303,48,28,189,782,1,366,1898
1503960366,2016-05-06,6,12159,8.02999973297119,1.97000002861023,0.25,5.80999994277954,24,6,289,754,1,334,1896
1503960366,2016-05-04,4,11100,7.15000009536743,2.46000003814697,0.870000004768372,3.8199999332428,36,22,203,1179,NA,NA,1819
1503960366,2016-04-13,4,10735,6.96999979019165,1.57000005245209,0.689999997615814,4.71000003814697,21,19,217,776,2,384,1797
1503960366,2016-04-15,6,9762,6.28000020980835,2.14000010490417,1.25999999046326,2.82999992370605,29,34,209,726,1,412,1745
1503960366,2016-04-21,5,9819,6.34000015258789,1.3400000333786,0.349999994039536,4.65000009536743,19,8,211,838,1,325,1775
1503960366,2016-04-30,7,14673,9.25,3.55999994277954,1.41999995708466,4.26999998092651,52,34,217,712,1,404,1947
1503960366,2016-04-24,1,10039,6.40999984741211,2.92000007629395,0.209999993443489,3.27999997138977,39,5,238,709,1,430,1788
1503960366,2016-05-11,4,12770,8.13000011444092,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1,285,1783
1503960366,2016-04-27,4,18134,12.210000038147,6.40000009536743,0.409999996423721,5.40999984741211,78,11,243,1108,NA,NA,2159
1503960366,2016-04-12,3,13162,8.5,1.87999999523163,0.550000011920929,6.05999994277954,25,13,328,728,1,327,1985
1503960366,2016-05-07,7,11992,7.71000003814697,2.46000003814697,2.11999988555908,3.13000011444092,37,46,175,833,1,331,1821
1503960366,2016-05-09,2,12022,7.71999979019165,3.45000004768372,0.529999971389771,3.74000000953674,46,11,206,835,1,338,1819
1503960366,2016-04-25,2,15355,9.80000019073486,5.28999996185303,0.569999992847443,3.94000005722046,73,14,216,814,1,277,2013
1503960366,2016-04-26,3,13755,8.78999996185303,2.32999992370605,0.920000016689301,5.53999996185303,31,23,279,833,1,245,1970
1503960366,2016-04-22,6,12764,8.13000011444092,4.76000022888184,1.12000000476837,2.24000000953674,66,27,130,1217,NA,NA,1827
1503960366,2016-04-18,2,13019,8.59000015258789,3.25,0.639999985694885,4.71000003814697,42,16,233,1149,NA,NA,1921
1503960366,2016-04-16,7,12669,8.15999984741211,2.71000003814697,0.409999996423721,5.03999996185303,36,10,221,773,2,340,1863
1503960366,2016-05-02,2,14727,9.71000003814697,3.21000003814697,0.569999992847443,5.92000007629395,41,15,277,798,1,277,2004
1503960366,2016-04-23,7,14371,9.03999996185303,2.80999994277954,0.870000004768372,5.3600001335144,41,21,262,732,1,361,1949
8877689391,2016-05-10,3,10733,8.14999961853027,1.35000002384186,0.46000000834465,6.28000020980835,18,11,224,1187,NA,NA,2832
8877689391,2016-04-15,6,13422,7.17000007629395,0.0500000007450581,0.0500000007450581,7.01000022888184,106,1,281,1052,NA,NA,3934
8877689391,2016-04-18,2,11423,8.67000007629395,2.44000005722046,0.270000010728836,5.94000005722046,29,5,191,1215,NA,NA,2761
8877689391,2016-04-13,4,15337,9.57999992370605,3.54999995231628,0.379999995231628,5.6399998664856,108,18,216,1098,NA,NA,3566
8877689391,2016-05-08,1,10686,8.10999965667725,1.08000004291534,0.200000002980232,6.80000019073486,17,4,245,1174,NA,NA,2847
8877689391,2016-05-12,5,8064,6.11999988555908,1.82000005245209,0.0399999991059303,4.25,23,1,137,770,NA,NA,1849
8877689391,2016-04-20,4,19948,18.1100006103516,11.0200004577637,0.689999997615814,6.34000015258789,73,19,225,1123,NA,NA,3679
8877689391,2016-05-11,4,21420,19.5599994659424,13.2200002670288,0.409999996423721,5.8899998664856,88,12,213,1127,NA,NA,3832
8877689391,2016-04-29,6,9733,7.3899998664856,1.37999999523163,0.170000001788139,5.78999996185303,18,5,210,1207,NA,NA,2698
8877689391,2016-04-22,6,18258,16.3099994659424,10.2299995422363,0.0299999993294477,5.96999979019165,61,2,236,1141,NA,NA,3427
8877689391,2016-04-27,4,23629,20.6499996185303,13.0699996948242,0.439999997615814,7.09999990463257,93,8,235,1104,NA,NA,3808
8877689391,2016-05-04,4,18193,16.2999992370605,10.4200000762939,0.310000002384186,5.53000020980835,66,8,212,1154,NA,NA,3477
8877689391,2016-04-28,5,14890,11.3000001907349,4.92999982833862,0.379999995231628,5.96999979019165,58,8,231,1143,NA,NA,3060
8877689391,2016-05-09,2,20226,18.25,11.1000003814697,0.800000011920929,6.23999977111816,73,19,217,1131,NA,NA,3710
8877689391,2016-04-12,3,23186,20.3999996185303,12.2200002670288,0.340000003576279,7.82000017166138,85,7,312,1036,NA,NA,3921
8877689391,2016-04-25,2,12986,8.73999977111816,2.36999988555908,0.0700000002980232,6.26999998092651,113,8,218,1101,NA,NA,3802
8877689391,2016-04-16,7,29326,25.2900009155273,13.2399997711182,1.21000003814697,10.710000038147,94,29,429,888,NA,NA,4547
8877689391,2016-04-30,7,27745,26.7199993133545,21.6599998474121,0.0799999982118607,4.92999982833862,124,4,223,1089,NA,NA,4398
8877689391,2016-04-14,5,21129,18.9799995422363,10.5500001907349,0.589999973773956,7.75,68,13,298,1061,NA,NA,3793
8877689391,2016-04-26,3,11101,8.43000030517578,1.75999999046326,0.129999995231628,6.5,22,3,258,1157,NA,NA,2860
8877689391,2016-04-24,1,16674,15.7399997711182,11.0100002288818,0.0099999997764825,4.69000005722046,64,1,227,1148,NA,NA,3455
8877689391,2016-05-05,5,14055,10.6700000762939,5.46000003814697,0.819999992847443,4.36999988555908,67,15,188,1170,NA,NA,3052
8877689391,2016-05-06,6,21727,19.3400001525879,12.789999961853,0.28999999165535,6.15999984741211,96,17,232,1095,NA,NA,4015
8877689391,2016-05-01,1,10930,8.31999969482422,3.13000011444092,0.569999992847443,4.57000017166138,36,12,166,1226,NA,NA,2786
8877689391,2016-05-03,3,10818,8.21000003814697,1.38999998569489,0.100000001490116,6.67000007629395,19,3,229,1189,NA,NA,2817
8877689391,2016-04-19,3,18785,17.3999996185303,12.1499996185303,0.180000007152557,5.03000020980835,82,13,214,1131,NA,NA,3676
8877689391,2016-04-21,5,19377,17.6200008392334,12.289999961853,0.419999986886978,4.8899998664856,82,13,226,1119,NA,NA,3659
2347167796,2016-04-12,3,10113,6.82999992370605,2,0.620000004768372,4.19999980926514,28,13,320,964,NA,NA,2344
2347167796,2016-04-27,4,11423,7.57999992370605,1.86000001430511,0.400000005960464,5.32000017166138,26,9,295,623,1,448,2194
2347167796,2016-04-14,5,10129,6.69999980926514,0.0199999995529652,2.74000000953674,3.94000005722046,1,48,206,705,1,445,2010
2347167796,2016-04-13,4,10352,7.01000022888184,1.6599999666214,1.94000005722046,3.41000008583069,19,32,195,676,1,467,2038
2347167796,2016-04-23,7,16901,11.3699998855591,2.77999997138977,1.45000004768372,7.15000009536743,32,35,360,591,1,374,2629
2347167796,2016-04-22,6,7804,5.15999984741211,0.560000002384186,1.67999994754791,2.92000007629395,9,27,206,781,1,405,1946
2347167796,2016-04-21,5,10080,6.75,1.85000002384186,1.52999997138977,3.38000011444092,23,26,208,761,1,460,2048
2347167796,2016-04-25,2,9482,6.38000011444092,1.26999998092651,0.519999980926514,4.59999990463257,15,11,277,653,1,433,2095
2347167796,2016-04-18,2,8247,5.44999980926514,0.790000021457672,0.860000014305115,3.78999996185303,11,16,206,678,1,500,1944
2347167796,2016-04-16,7,22244,15.0799999237061,5.44999980926514,4.09999990463257,5.53000020980835,66,72,268,968,NA,NA,2670
4388161847,2016-04-27,4,11193,8.60999965667725,0.699999988079071,2.50999999046326,5.3899998664856,11,48,241,684,1,439,3074
4388161847,2016-05-03,3,12727,9.78999996185303,1.12999999523163,0.779999971389771,7.88000011444092,18,18,306,984,NA,NA,3290
4388161847,2016-04-28,5,10074,7.75,1.28999996185303,0.430000007152557,6.03000020980835,19,9,234,878,1,428,2969
4388161847,2016-04-26,3,9461,7.28000020980835,0.939999997615814,1.05999994277954,5.26999998092651,14,23,224,673,1,319,2929
4388161847,2016-04-25,2,12961,9.97000026702881,0.730000019073486,1.39999997615814,7.84000015258789,11,31,301,1054,NA,NA,3288
4388161847,2016-04-30,7,12533,9.64000034332275,0.699999988079071,2,6.94000005722046,14,43,300,537,2,409,3283
4388161847,2016-05-07,7,22770,17.5400009155273,9.44999980926514,2.76999998092651,5.32999992370605,120,56,260,508,1,472,4022
4388161847,2016-04-22,6,12139,9.34000015258789,3.29999995231628,1.11000001430511,4.92000007629395,77,25,220,945,1,82,3544
4388161847,2016-05-02,2,10096,8.39999961853027,3.76999998092651,0.0799999982118607,4.55000019073486,33,4,204,935,2,368,3147
4388161847,2016-04-29,6,9232,7.09999990463257,0.800000011920929,0.889999985694885,5.42000007629395,13,16,236,1175,NA,NA,2979
4388161847,2016-05-08,1,17298,14.3800001144409,9.89000034332275,1.25999999046326,3.23000001907349,107,38,178,576,2,529,3934
4388161847,2016-05-06,6,13175,10.1300001144409,2.10999989509583,2.08999991416931,5.92999982833862,33,45,262,1100,NA,NA,3425
4388161847,2016-05-10,3,10299,7.92000007629395,0.810000002384186,0.649999976158142,6.46000003814697,13,14,267,648,1,354,3061
4388161847,2016-04-24,1,10243,7.88000011444092,1.08000004291534,0.509999990463257,6.30000019073486,14,8,239,584,3,552,2885
4388161847,2016-04-20,4,10553,8.11999988555908,1.10000002384186,1.72000002861023,5.28999996185303,19,42,228,696,1,421,3083
4388161847,2016-04-23,7,13236,10.1800003051758,4.5,0.319999992847443,5.34999990463257,58,5,215,749,1,478,3306
4388161847,2016-04-18,2,11009,9.10000038146973,3.55999994277954,0.400000005960464,5.1399998664856,27,8,239,1017,1,99,3274
6775888955,2016-04-16,7,4732,3.39000010490417,2.51999998092651,0.810000002384186,0.0599999986588955,36,18,9,1377,NA,NA,2225
6775888955,2016-04-30,7,2503,1.78999996185303,0.159999996423721,0.159999996423721,1.48000001907349,3,9,84,1344,NA,NA,2280
6775888955,2016-04-24,1,2153,1.53999996185303,0.769999980926514,0.620000004768372,0.150000005960464,11,18,11,1400,NA,NA,2053
6775888955,2016-04-20,4,10771,7.71999979019165,3.76999998092651,1.74000000953674,2.22000002861023,70,113,178,1079,NA,NA,3727
6775888955,2016-04-26,3,7091,5.26999998092651,3.48000001907349,0.870000004768372,0.730000019073486,42,30,47,1321,NA,NA,2584
6775888955,2016-04-25,2,6474,4.6399998664856,2.26999998092651,0.46000000834465,1.89999997615814,33,13,92,1302,NA,NA,2484
6775888955,2016-04-14,5,5162,3.70000004768372,0.870000004768372,0.860000014305115,1.97000002861023,14,24,105,863,1,423,2507
6775888955,2016-05-01,1,2487,1.77999997138977,0.479999989271164,0.620000004768372,0.680000007152557,9,34,50,1347,NA,NA,2319
6775888955,2016-04-18,2,8294,5.94999980926514,2,0.769999980926514,3.17000007629395,30,31,146,1233,NA,NA,2798
6775888955,2016-05-06,6,4697,3.36999988555908,0.469999998807907,0.930000007152557,1.92999994754791,12,35,75,1318,NA,NA,2496
6775888955,2016-04-17,1,2497,1.78999996185303,0.349999994039536,1.12999999523163,0.310000002384186,5,24,19,1392,NA,NA,2067
6775888955,2016-04-13,4,4053,2.91000008583069,1.11000001430511,0.579999983310699,1.22000002861023,17,18,85,1053,1,235,2400
5553957443,2016-05-06,6,9632,6.28999996185303,1.51999998092651,0.540000021457672,4.23000001907349,21,9,229,761,1,400,1916
5553957443,2016-05-05,5,14331,9.51000022888184,3.4300000667572,1.6599999666214,4.42999982833862,44,29,241,692,1,419,2156
5553957443,2016-04-21,5,12346,8.0600004196167,2.95000004768372,2.16000008583069,2.96000003814697,47,42,177,801,1,399,2066
5553957443,2016-05-09,2,11611,7.57999992370605,2.13000011444092,0.889999985694885,4.55999994277954,59,22,251,667,1,453,2272
5553957443,2016-04-25,2,10946,7.19000005722046,2.9300000667572,0.569999992847443,3.69000005722046,51,11,201,732,1,433,2033
5553957443,2016-04-27,4,10538,6.88000011444092,1.13999998569489,1,4.73999977111816,16,16,206,745,1,347,1922
5553957443,2016-04-28,5,11393,7.63000011444092,3.71000003814697,0.75,3.17000007629395,49,13,165,727,1,421,1999
5553957443,2016-05-10,3,16358,10.710000038147,3.86999988555908,1.61000001430511,5.19999980926514,61,40,265,707,1,418,2335
5553957443,2016-04-15,6,16556,10.8599996566772,4.15999984741211,1.98000001907349,4.71000003814697,58,38,239,689,1,377,2254
5553957443,2016-04-26,3,11886,7.76000022888184,2.36999988555908,0.930000007152557,4.46000003814697,40,18,238,750,1,412,2093
5553957443,2016-04-22,6,11682,7.63000011444092,1.37999999523163,0.629999995231628,5.59999990463257,25,16,270,781,1,322,2105
5553957443,2016-04-19,3,15482,10.1099996566772,4.28000020980835,1.6599999666214,4.17999982833862,69,28,249,756,1,357,2284
5553957443,2016-05-12,5,3121,2.03999996185303,0.579999983310699,0.400000005960464,1.05999994277954,8,6,48,222,1,438,741
5553957443,2016-04-14,5,17022,11.1199998855591,4,2.45000004768372,4.67000007629395,61,41,256,693,1,357,2324
5553957443,2016-05-08,1,6083,4,0.219999998807907,0.469999998807907,3.29999995231628,3,8,210,505,1,568,1762
5553957443,2016-05-03,3,12848,8.39000034332275,1.5,1.20000004768372,5.67999982833862,26,29,247,812,1,380,2116
3372868164,2016-04-13,4,9715,6.63000011444092,0.990000009536743,0.340000003576279,5.26999998092651,16,8,371,1045,NA,NA,2093
3372868164,2016-04-17,1,8199,5.88000011444092,1.4099999666214,0.100000001490116,4.3600001335144,11,2,322,1105,NA,NA,1964
3372868164,2016-04-26,3,8283,5.78999996185303,1.85000002384186,0.0500000007450581,3.86999988555908,22,2,333,1083,NA,NA,2057
3372868164,2016-04-23,7,7396,5.07000017166138,1.39999997615814,0.0799999982118607,3.57999992370605,20,2,303,1115,NA,NA,1995
3372868164,2016-04-27,4,7904,5.42000007629395,1.58000004291534,0.629999995231628,3.19000005722046,24,13,346,1057,NA,NA,2095
3372868164,2016-04-18,2,6798,4.6399998664856,1.08000004291534,0.200000002980232,3.34999990463257,20,7,343,1070,NA,NA,2014
3372868164,2016-04-20,4,4880,3.32999992370605,0.839999973773956,0.0900000035762787,2.38000011444092,15,3,274,1148,NA,NA,1867
3372868164,2016-04-21,5,8857,6.07000017166138,1.14999997615814,0.259999990463257,4.6399998664856,18,9,376,1037,NA,NA,2124
3372868164,2016-04-24,1,6731,4.59000015258789,0.889999985694885,0.189999997615814,3.49000000953674,14,7,292,1127,NA,NA,1921
7086361926,2016-04-27,4,11107,8.34000015258789,5.63000011444092,0.180000007152557,2.52999997138977,55,6,145,829,1,469,2693
7086361926,2016-04-26,3,10387,7.07000017166138,4.15999984741211,0.769999980926514,2.11999988555908,70,33,132,726,1,485,2781
7086361926,2016-04-29,6,7881,4.94999980926514,0.490000009536743,0.449999988079071,4,24,36,182,1198,NA,NA,2616
7086361926,2016-04-25,2,10091,6.82000017166138,3.75,0.699999988079071,2.36999988555908,69,39,129,706,1,446,2752
7086361926,2016-05-03,3,10288,6.76000022888184,2.74000000953674,0.850000023841858,3.16000008583069,57,36,152,761,1,456,2754
7086361926,2016-05-09,2,13566,9.10999965667725,4.26000022888184,1.71000003814697,3.11999988555908,67,50,171,743,1,427,2960
7086361926,2016-04-18,2,9827,6.71000003814697,3.17000007629395,1.22000002861023,2.30999994277954,61,51,114,1136,NA,NA,2743
7086361926,2016-05-11,4,9572,6.51999998092651,2.89000010490417,1.38999998569489,2.23000001907349,57,40,128,757,1,451,2735
7086361926,2016-04-20,4,14365,10.6400003433228,7.6399998664856,0.449999988079071,2.53999996185303,87,13,145,797,1,492,2997
7086361926,2016-04-12,3,11317,8.40999984741211,5.26999998092651,0.150000005960464,2.97000002861023,59,6,153,745,1,514,2772
7086361926,2016-05-10,3,14433,10.789999961853,7.1100001335144,1.20000004768372,2.45000004768372,72,23,106,1182,NA,NA,2800
7086361926,2016-05-04,4,10988,8.3100004196167,5.28000020980835,0.119999997317791,2.90000009536743,45,12,135,843,1,420,2655
7086361926,2016-05-08,1,10677,7.09999990463257,2.30999994277954,1.52999997138977,3.25,32,27,147,695,1,481,2534
7086361926,2016-05-02,2,10052,6.80999994277954,3.48000001907349,0.660000026226044,2.66000008583069,66,26,139,737,1,440,2754
7086361926,2016-04-19,3,10688,7.28999996185303,3.52999997138977,1.23000001907349,2.50999999046326,67,69,124,671,1,472,2944
7086361926,2016-05-07,7,12827,8.47999954223633,1.46000003814697,2.32999992370605,4.67999982833862,20,42,209,621,1,530,2739
7086361926,2016-05-12,5,3789,2.55999994277954,0.379999995231628,0.270000010728836,1.88999998569489,5,4,58,343,1,444,1199
7086361926,2016-05-01,1,12390,8.06999969482422,2.29999995231628,0.899999976158142,4.84999990463257,30,15,258,685,1,388,2730
7086361926,2016-04-30,7,14560,9.40999984741211,3.11999988555908,1.03999996185303,5.23999977111816,42,17,308,584,1,485,2995
7086361926,2016-04-22,6,9753,6.53000020980835,2.86999988555908,0.970000028610229,2.67000007629395,58,59,153,762,1,428,2846
